StationId,StationName,City,Provider,Latitude,Longitude
8917,"Ashok Vihar, Delhi - DPCC",,CPCB,28.695381,77.181665
10484,"Sri Aurobindo Marg, Delhi - DPCC",,CPCB,28.531346,77.190156
10485,"Narela, Delhi - DPCC",,CPCB,28.822836,77.101981
10486,"Mundka, Delhi - DPCC",,CPCB,28.684678,77.076574
10488,"Najafgarh, Delhi - DPCC",,CPCB,28.570173,76.933762
10537,"Vidayagiri, Bagalkot - KSPCB",,CPCB,16.172806,75.659694
10545,"Civil Lines, Ajmer - RSPCB",,CPCB,26.470859,74.646594
10599,"Rajbansi Nagar, Patna - BSPCB",,CPCB,25.599486,85.113666
10630,"Govt. High School Shikarpur, Patna - BSPCB",,CPCB,25.592539,85.227158
10633,"Victoria, Kolkata - WBPCB",,CPCB,22.5448082,88.3403691
10645,"Industrial Area, Hajipur - BSPCB",,CPCB,25.697189,85.2459
10670,"Muradpur, Patna - BSPCB",,CPCB,25.619651,85.147382
10697,"Samanpura, Patna - BSPCB",,CPCB,25.596727,85.085624
10725,"Mini Secretariat, Charkhi Dadri - HSPCB",,CPCB,28.593883,76.270653
10747,"Thavakkara, Kannur - Kerala PCB",,CPCB,11.875,75.3732
10780,"Manali Village, Chennai - TNPCB",,CPCB,13.1662,80.2584
10820,"Sector 30, Faridabad - HSPCB",,CPCB,28.4417,77.3217
10823,"Buddha Colony, Muzaffarpur - BSPCB",,CPCB,26.11442,85.39813
10825,"Sector-51, Gurugram - HSPCB",,CPCB,28.4227,77.0667
10831,"Rohini, Delhi - DPCC",,CPCB,28.732528,77.11992
10844,"Ghusuri, Howrah - WBPCB",,CPCB,22.611968,88.347422
10851,"Bidhannagar, Kolkata - WBPCB",,CPCB,22.58157048,88.41002457
10895,"Lumpyngngad, Shillong - Meghalaya PCB",,CPCB,25.5586,91.8985
10900,"Teri Gram, Gurugram - HSPCB",,CPCB,28.4275,77.1465
10901,"PWD Juction, Kohima - NPCB",,CPCB,25.6635413,94.0989878
10902,"Kalyana Nagara, Chikkamagaluru - KSPCB",,CPCB,13.328028,75.797056
10903,"Railway Colony, Guwahati - APCB",,CPCB,26.181742,91.78063
10904,"Rabindra Sarobar, Kolkata - WBPCB",,CPCB,22.51106,88.35142
10907,"City Center, Gwalior - MPPCB",,CPCB,26.203442,78.193251
10908,"Sector 11, Faridabad - HSPCB",,CPCB,28.376058,77.315741
10909,"Vijay Nagar, Ramanagara - KSPCB",,CPCB,12.733409,77.298051
10910,"Sector-12, Karnal - HSPCB",,CPCB,29.6953,77.0027
10911,"Marhatal, Jabalpur - MPPCB",,CPCB,23.168606,79.932247
10912,"Phool Bagh, Gwalior - Mondelez Ind. Food",,CPCB,26.210536,78.171
10913,"T T Nagar, Bhopal - MPPCB",,CPCB,23.233584,77.400574
10914,"Sector-25, Chandigarh - CPCC",,CPCB,30.751462,76.762879
10915,"Polayathode, Kollam - Kerala PCB",,CPCB,8.8787,76.6073
10917,"Sahilara, Maihar - KJS Cements",,CPCB,24.2613009,80.7231783
10918,"Ballygunge, Kolkata - WBPCB",,CPCB,22.5367507,88.3638022
10919,"Sanjay Nagar, Ghaziabad - UPPCB",,CPCB,28.685382,77.453839
10920,"New Industrial Town, Faridabad - HSPCB",,CPCB,28.39072,77.30059
10921,"NISE Gwal Pahari, Gurugram - IMD",,CPCB,28.422681,77.148944
11577,"Vinoba Nagara, Shivamogga - KSPCB",,CPCB,13.94,75.555917
11578,"Royapuram, Chennai - TNPCB",,CPCB,13.1036,80.2909
11579,"Kodungaiyur, Chennai - TNPCB",,CPCB,13.1278,80.2642
11580,"Meelavittan, Thoothukudi - TNPCB",,CPCB,8.816428,78.099039
11581,"Arumbakkam, Chennai - TNPCB",,CPCB,13.0664,80.2112
11582,"Stuart Hill, Madikeri - KSPCB",,CPCB,12.415911,75.73505
11603,"Chandni Chowk, Delhi - IITM",,CPCB,28.656756,77.227234
11606,"Borivali East, Mumbai - IITM",,CPCB,19.23241,72.86895
11607,"Lodhi Road, Delhi - IITM",,CPCB,28.588333,77.221667
11609,"Mhada Colony, Pune - IITM",,CPCB,18.57304,73.927715
11610,"Transport Nagar-Nigdi, Pune - IITM",,CPCB,18.664282,73.763966
11611,"Malad West, Mumbai - IITM",,CPCB,19.19709,72.82204
11613,"Revenue Colony-Shivajinagar, Pune - IITM",,CPCB,18.530085,73.849598
12024,"Chakala-Andheri East, Mumbai - IITM",,CPCB,19.11074,72.86084
12039,"Khindipada-Bhandup West, Mumbai - IITM",,CPCB,19.164394,72.928297
12040,"Mulund West, Mumbai - MPCB",,CPCB,19.175,72.9419
12041,"Diwator Nagar, Koppal - KSPCB",,CPCB,15.34763,76.181767
12042,"Alandi, Pune - IITM",,CPCB,18.675076,73.892743
12043,"Haji Colony, Raichur - KSPCB",,CPCB,16.208139,77.348417
12044,"Kandivali East, Mumbai - MPCB",,CPCB,19.2058,72.8682
12046,"Perungudi, Chennai - TNPCB",,CPCB,12.9533,80.2357
42240,"Pan Bazaar, Guwahati - APCB",,CPCB,26.1875,91.744194
44513,"Kadri, Mangalore - KSPCB",,CPCB,12.88925,74.853
44514,"Naubad, Bidar - KSPCB",,CPCB,17.930306,77.482194
44515,"Panchal Nagar, Gadag - KSPCB",,CPCB,15.411456,75.638133
45008,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",,CPCB,13.4127,80.1081
60656,"Tamaka Ind. Area, Kolar - KSPCB",,CPCB,13.1276288,78.1570122
60657,"Devaraj Urs Badavane, Davanagere - KSPCB",,CPCB,14.4758,75.9052
60658,"Hadapsar, Pune - IITM",,CPCB,18.501793,73.927532
60659,"Jawahar Nagar, Puducherry - PPCC",,CPCB,11.9309,79.8027
220265,"Rajbagh, Srinagar - JKSPCB",,CPCB,34.06621,74.81982
220353,"Brahmagiri, Udupi - KSPCB",,CPCB,13.34194,74.74694
223146,"Naharlagun, Naharlagun - APSPCB",,CPCB,27.103358,93.679645
227384,"Jhunsi, Prayagraj - UPPCB",,CPCB,25.425601999999998,81.917152
227386,"B R Ambedkar University, Lucknow - UPPCB",,CPCB,26.766433000000003,80.927299
227387,"Motilal Nehru NIT, Prayagraj - UPPCB",,CPCB,25.494,81.863
227533,"Rakhial, Ahmedabad - IITM",,CPCB,23.016834,72.625775
227534,"Gyaspur, Ahmedabad - IITM",,CPCB,22.977134,72.553024
227535,"Manoharpur, Agra - UPPCB",,CPCB,27.237109999999998,78.01935999999999
227536,"Chandkheda, Ahmedabad - IITM",,CPCB,23.107969,72.574648
227931,"Sector-3B Avas Vikas Colony, Agra - UPPCB",,CPCB,27.19412,77.96236999999999
228297,"SVPI Airport Hansol, Ahmedabad - IITM",,CPCB,23.076793,72.627874
228298,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",,CPCB,23.04307,72.56296800000001
228300,"SAC ISRO Satellite, Ahmedabad - IITM",,CPCB,23.023389,72.515201
228301,"IIPHG Lekawada, Gandhinagar - IITM",,CPCB,23.243639,72.68994
228303,"SAC ISRO Bopal, Ahmedabad - IITM",,CPCB,23.041137,72.456691
228352,"Shastripuram, Agra - UPPCB",,CPCB,27.198620000000002,77.92066
228397,"IESD Banaras Hindu University, Varanasi - UPPCB",,CPCB,25.262326,82.995408
228403,"Bhelupur, Varanasi - UPPCB",,CPCB,25.301778,82.996789
228840,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",,CPCB,26.730136,83.433859
229195,"Maldahiya, Varanasi - UPPCB",,CPCB,25.323929999999997,82.99687
229252,"NSI Kalyanpur, Kanpur - UPPCB",,CPCB,26.509953999999997,80.249612
229404,"Kukrail Picnic Spot-1, Lucknow - UPPCB",,CPCB,26.90723,80.98579000000001
229728,"Kamalnath Nagar, Bettiah - BSPCB",,CPCB,26.80365,84.51954
229729,"Nagla Bhau, Firozabad - UPPCB",,CPCB,27.168896999999998,78.37696
229731,"Gandak Colony, Motihari - BSPCB",,CPCB,26.63086,84.90051
229985,"D M Colony, Bihar Sharif - BSPCB",,CPCB,25.204762,85.51496
229987,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",,CPCB,26.1403345,85.3650192
233414,"Omex Eternity, Vrindavan - UPPCB",,CPCB,27.571409000000003,77.655757
233415,"Sector 22, Chandigarh - CPCC",,CPCB,30.735567,76.77571400000001
233416,"Nagar Nigam, Prayagraj - UPPCB",,CPCB,25.44919916,81.82735986
234568,"FTI Kidwai Nagar, Kanpur - UPPCB",,CPCB,26.428282,80.327067
234997,"Dharmapuri, Agra - UPPCB",,CPCB,27.169338,78.03582
236406,"Mangala, Bilaspur - CECB",,CPCB,22.08815,82.13736999999999
270697,"Employment Office, Moradabad - UPPCB",,CPCB,28.885279999999998,78.7388
270703,"Dada Peer, Sasaram - BSPCB",,CPCB,24.952822,84.00239599999999
270704,"Town Hall, Munger - BSPCB",,CPCB,25.376776,86.471523
270708,"Civic Center, Bhilai - Bhilai Steel Plant",,CPCB,21.185571,81.343175
270720,"Mirchaibari, Katihar - BSPCB",,CPCB,25.560083,87.553265
270721,"Mayaganj, Bhagalpur - BSPCB",,CPCB,25.265194,87.012947
270723,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",,CPCB,25.251013,86.989001
270724,"Kareemganj, Gaya - BSPCB",,CPCB,24.792403,84.992416
270725,"Mariam Nagar, Purnia - BSPCB",,CPCB,25.765657,87.466829
270726,"Chitragupta Nagar, Siwan - BSPCB",,CPCB,26.2271665,84.35704270000001
270727,"SDM Office_Khagra, Kishanganj - BSPCB",,CPCB,26.0881305,87.93840336
270728,"Police Line, Saharsa - BSPCB",,CPCB,25.892357,86.590325
270729,"Darshan Nagar, Chhapra - BSPCB",,CPCB,25.780825699999998,84.7446768
270730,"Dangi Tola, Rajgir - BSPCB",,CPCB,25.0328,85.41948000000001
270737,"Forest Rest House, Manguraha - BSPCB",,CPCB,27.307773,84.529114
270771,"Buddhi Vihar, Moradabad - UPPCB",,CPCB,28.835259999999998,78.7446
270774,"New DM Office, Arrah - BSPCB",,CPCB,25.5626095,84.663264
270775,"Kharahiya Basti, Araria - BSPCB",,CPCB,26.146529,87.454184
270777,"Jigar Colony, Moradabad - UPPCB",,CPCB,28.856664000000002,78.772638
270877,"Eco Herbal Park, Moradabad - UPPCB",,CPCB,28.840739000000003,78.69753100000001
